"RowIDs";"Maßnahme%Kennzahl%Maßeinheit";"Maßnahmen_ID";"Maßnahmen_Bez";"Um was geht es?";"Details";"Kennzahl";"Maßeinheit";"Jahr";"Wert";"Maßnahme%Kennzahl%Maßeinheit%Jahr"
"Row109_Row70";"D3.1%E-Fahrzeuge und Plug-In-Hybride%?%Anteil E-Fahrzeuge am Fahrzeugbestand%""%""";"D3.1";"Pilotprojekte zur Elektrifizierung der KfZ-Flotte";"E-Fahrzeuge und Plug-In-Hybride";;"Anteil E-Fahrzeuge am Fahrzeugbestand";"%";"2010";0;"""D3.1%E-Fahrzeuge und Plug-In-Hybride%?%Anteil E-Fahrzeuge am Fahrzeugbestand%\""%\""""%2010"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2023";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2023"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2022";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2022"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2021";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2021"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2020";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2020"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2019";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2019"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2018";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2018"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2017";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2017"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2016";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2016"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2015";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2015"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2014";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2014"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2013";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2013"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2012";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2012"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2011";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2011"
"Row110_?";"D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl";"D3.2";"Ausbau Ladeinfrastruktur im privaten Raum";;;"registrierte private Ladeanschlüsse";"Anzahl";"2010";0;"""D3.2%?%?%registrierte private Ladeanschlüsse%Anzahl""%2010"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2023";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2023"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2022";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2022"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2021";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2021"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2020";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2020"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2019";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2019"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2018";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2018"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2017";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2017"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2016";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2016"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2015";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2015"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2014";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2014"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2013";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2013"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2012";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2012"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2011";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2011"
"Row111_?";"D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse  0-11 kW";"Anzahl";"2010";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse  0-11 kW%Anzahl""%2010"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2023";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2023"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2022";246;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2022"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2021";199;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2021"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2020";199;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2020"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2019";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2019"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2018";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2018"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2017";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2017"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2016";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2016"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2015";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2015"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2014";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2014"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2013";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2013"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2012";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2012"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2011";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2011"
"Row112_?";"D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentlicher Ladeanschlüsse 12-43 kW ";"Anzahl";"2010";0;"""D3.3%?%?%öffentlicher Ladeanschlüsse 12-43 kW %Anzahl""%2010"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2023";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2023"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2022";102;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2022"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2021";56;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2021"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2020";39;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2020"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2019";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2019"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2018";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2018"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2017";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2017"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2016";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2016"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2015";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2015"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2014";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2014"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2013";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2013"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2012";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2012"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2011";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2011"
"Row113_?";"D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl";"D3.3";"Ausbau Ladeinfrastruktur im öffentlichen Raum";;;"öffentliche Ladeanschlüsse 44 kW und > ";"Anzahl";"2010";0;"""D3.3%?%?%öffentliche Ladeanschlüsse 44 kW und > %Anzahl""%2010"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2023";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2023"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2022";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2022"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2021";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2021"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2020";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2020"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2019";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2019"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2018";31;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2018"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2017";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2017"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2016";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2016"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2015";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2015"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2014";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2014"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2013";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2013"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2012";26;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2012"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2011";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2011"
"Row115_Row75";"D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%""%""";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";;"Anteil Fahrrad am Modal Split (Wohnbevölkerung)*";"%";"2010";0;"""D4.1%Fahrradstadt%?%Anteil Fahrrad am Modal Split (Wohnbevölkerung)*%\""%\""""%2010"
"Row116_Row76";"D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";"Fahrradnutzer";"Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*";"Anzahl";"2023";1637095;"""D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl""%2023"
"Row116_Row76";"D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";"Fahrradnutzer";"Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*";"Anzahl";"2022";1612135;"""D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl""%2022"
"Row116_Row76";"D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";"Fahrradnutzer";"Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*";"Anzahl";"2021";1638479;"""D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl""%2021"
"Row116_Row76";"D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";"Fahrradnutzer";"Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*";"Anzahl";"2020";1776496;"""D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl""%2020"
"Row116_Row76";"D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";"Fahrradnutzer";"Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*";"Anzahl";"2019";1906726;"""D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl""%2019"
"Row116_Row76";"D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";"Fahrradnutzer";"Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*";"Anzahl";"2018";1899510;"""D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl""%2018"
"Row116_Row76";"D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl";"D4.1";"Forcierung des Umbaus zur Fahrradstadt";"Fahrradstadt";"Fahrradnutzer";"Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*";"Anzahl";"2017";1682364;"""D4.1%Fahrradstadt%Fahrradnutzer%Erfasste Fahrradnutzer am Radzähler Erbprinzenstr.*%Anzahl""%2017"
